date,company,state,breach,org,records
11/7/2016,KaiserPermanenteHealthPlan,CA,DISC,MED,4432.0
11/6/2016,KaiserFoundationHealthplan,CA,DISC,MED,3044.0
11/6/2016,KaiserFoundationHealthPlanoftheNorthwest,OR,DISC,MED,544.0
11/4/2016,KinetorehabPhysicalTherapyPLLC,NY,PHYS,MED,665.0
10/24/2016,Dr.DennisT.MyersD.D.S.P.A.,MO,HACK,MED,3364.0
10/24/2016,SilverCreekFitness&PhysicalTherapySilverCreekPhysicalTherapyGilroySilverCreekPhysicalTherapySunnyvaleSilverCreekPhysicalTherapy,CA,DISC,MED,8009.0
10/21/2016,SinghandAroraOncologyHematologyP.C.,MI,HACK,MED,16000.0
10/20/2016,HarrisonburgOBGYNAssociatesP.C.,VA,PHYS,MED,800.0
10/18/2016,FourStarDrugofBethany,NE,PHYS,MED,647.0
10/13/2016,MercyHospitalandMedicalCenter,IL,PHYS,MED,547.0
10/10/2016,BaxterHealthcare,IL,DISC,MED,992.0
10/6/2016,TheSeattleIndianHealthBoard,WA,HACK,MED,793.0
10/4/2016,FranciscoJaumeD.O.,AZ,HACK,MED,14236.0
9/30/2016,UniversityofWisconsinHospitalsandClinicsAuthority,WI,DISC,MED,6923.0
9/23/2016,CentralOhioUrologyGroup,OH,HACK,MED,300000.0
9/23/2016,HalMeadowsM.D.,CA,HACK,MED,6000.0
9/21/2016,USCKeckandNorrisHospitals,CA,HACK,MED,16000.0
9/16/2016,CHIFranciscanHealthSt.ClareHospitalandSt.JosephMedicalCenter,WA,DISC,MED,2818.0
9/12/2016,CodmanSquareHealthCenter,MA,DISC,MED,3840.0
9/12/2016,YubaSutterMedicalClinic,CA,HACK,MED,1500.0
9/9/2016,U.S.HealthWorks,CA,PHYS,MED,1400.0
9/7/2016,DecaturHealthSystems,KS,PHYS,MED,707.0
9/7/2016,GeisingerHealthPlan,PA,DISC,MED,2814.0
9/2/2016,BurrellBehavioralHealth,MO,DISC,MED,7748.0
9/1/2016,FranciscanHealthHighlineMedicalCenter,WA,DISC,MED,18399.0
8/31/2016,CenterforNeurosurgical&SpineDisordersLLC,LA,HACK,MED,824.0
8/23/2016,SummitMedicalGroup,KY,DISC,MED,674.0
8/19/2016,TheOuterBanksHospital,NC,PHYS,MED,1000.0
8/19/2016,OrleansMedicalClinic,IN,HACK,MED,6890.0
8/18/2016,VillageofOakParkIllinois,IL,DISC,MED,688.0
8/12/2016,BonSecoursHealthSystem,MD,DISC,MED,651971.0
8/12/2016,ValleyAnesthesiologyConsultants,AZ,HACK,MED,882590.0
8/10/2016,CardiologyAssociates,MD,DISC,MED,907.0
8/10/2016,AutismHomeSupportServices,IL,DISC,MED,533.0
8/5/2016,CenterforMinimmallyInvasiveBariatricandGeneralSurgery,PA,DISC,MED,992.0
7/29/2016,JeffersonMedicalAssociatesP.A.,MS,HACK,MED,10401.0
7/29/2016,AthensOrthopedicClinicP.A.,GA,DISC,MED,201000.0
7/28/2016,Athletes'PerformanceLosAngelesLLC,AZ,PHYS,MED,854.0
7/26/2016,MidwestOrthopedicPainandSpine,MO,HACK,MED,29153.0
7/25/2016,StarCareSpecialityHealthSystem,TX,PHYS,MED,2844.0
7/22/2016,CaringforWomenPA,TX,DISC,MED,697.0
7/22/2016,AmbucorHealthSolutionsanunincorporateddivisionofTheScottCareCorporation,DE,DISC,MED,1679.0
7/20/2016,MemorialHermannHealthSystemreportingonbehalfofMemorialHermannHealthSystemEmployeeGroupHealthPlan,TX,DISC,MED,12061.0
7/20/2016,BrianHalevie-Goldman,CA,PHYS,MED,2000.0
7/19/2016,AccessHealthCarePhysiciansLLC,FL,PHYS,MED,2500.0
7/15/2016,ProvidenceMedicalGroup-GatewayClinics,OR,DISC,MED,5978.0
7/14/2016,BlaineChiropracticCenter,MN,HACK,MED,1945.0
7/14/2016,SUNSHINESTATEHEALTHPLANINC.,FL,DISC,MED,1479.0
7/14/2016,CefaluEye-TechofGreen,OH,DISC,MED,850.0
6/27/2016,CeatonCFalgiano,NY,DISC,MED,650.0
6/17/2016,AllergyAsthma&ImmunologyoftheRockiesPC,CO,HACK,MED,6851.0
6/10/2016,EDWARDG.MYERSD.O.INC,OH,HACK,MED,6441.0
6/10/2016,SaintsMaryandElizabethHospital,KY,DISC,MED,1682.0
6/9/2016,NorthOttawaMedicalGroup,MI,DISC,MED,22000.0
6/1/2016,MyPediatricianPA,FL,HACK,MED,2500.0
5/31/2016,ENTandAllergyCenter,AR,HACK,MED,16200.0
5/26/2016,OrchidMPSHoldingsLLCWelfareBenefitPlan,MI,DISC,MED,771.0
5/25/2016,StamfordPodiatryGroup.P.C,CT,HACK,MED,40491.0
5/25/2016,CaliforniaHealth&LongevityInstitute,CA,DISC,MED,4386.0
5/24/2016,KeystoneRuralHealthConsortia,PA,PHYS,MED,800.0
5/24/2016,BerkeleyEndocrineClinic,CA,DISC,MED,1370.0
5/20/2016,CoordinatedHealthMutual,OH,DISC,MED,591.0
5/19/2016,EmergencyRoomAssociatesdoingbusinessasEmergencyMedicineAssociates,AZ,PHYS,MED,1067.0
5/17/2016,CompleteChiropractic&BodyworkTherapies,MI,HACK,MED,4082.0
5/16/2016,AssociatesInEyeCareP.S.C.,KY,PHYS,MED,971.0
5/12/2016,PulaskiCountySpecialSchoolDistrict-EmployeeBenefitsDivision,AR,DISC,MED,2602.0
5/11/2016,HeartCareConsultants,FL,HACK,MED,16000.0
5/11/2016,UnityPointHealthAffiliatedCoveredEntity,IA,DISC,MED,1620.0
5/5/2016,SoutheastEyeInstituteP.A.dbaeyeAssociatesofPinellas,FL,HACK,MED,87314.0
5/4/2016,UnitedHealthGroupSingleAffiliatedCoveredEntity(SACE),MN,DISC,MED,5330.0
5/4/2016,FloridaMedicalClinicPA,FL,DISC,MED,1000.0
4/29/2016,PruittHealthHomeHealth--LowCountry,SC,DISC,MED,1500.0
4/27/2016,Family&Children'sServicesofMidMichigan,MI,HACK,MED,981.0
4/25/2016,ComancheCountyHospitalAuthority,OK,HACK,MED,2199.0
4/25/2016,Children'sNationalMedicalCenter,DC,DISC,MED,4107.0
4/20/2016,LakePulmonaryCriticalPA,FL,PHYS,MED,648.0
4/15/2016,AtiqueOrthodontics,OR,HACK,MED,1506.0
4/12/2016,UnitedCommunity&FamilyServices,CT,DISC,MED,1000.0
4/12/2016,MarkAnthonyQuinteroM.D.L.L.C.,FL,HACK,MED,650.0
4/11/2016,PainTreatmentCentersofAmerica,AR,HACK,MED,19397.0
4/5/2016,PacificGasandElectricCompany,CA,DISC,MED,2426.0
4/5/2016,SistersofCharityofLeavenworthHealthSystemHealthBenefitsPlan,CO,DISC,MED,540.0
4/1/2016,AuroraHealthCare,WI,DISC,MED,869.0
3/25/2016,MercyIowaCity,IA,HACK,MED,15625.0
3/24/2016,MortonMedicalCenterPLLC,WA,HACK,MED,3000.0
3/24/2016,NorthgateMedicalPC,MA,DISC,MED,2500.0
3/21/2016,BozemanHealthDeaconessHospital,MT,DISC,MED,1124.0
3/10/2016,CromwellFireDistrict,CT,DISC,MED,500.0
3/7/2016,CompleteFamilyFootCare,NE,HACK,MED,5883.0
3/3/2016,CentersPlanforHealthyLiving,NY,PHYS,MED,6893.0
2/26/2016,EyeInstituteofCorpusChristi,TX,PHYS,MED,43961.0
2/26/2016,BJCHealthCareACOLLC,MO,DISC,MED,2393.0
2/24/2016,ELLIOTJMARTINCHIROPRACTICPC,NY,HACK,MED,1200.0
2/15/2016,AllianceHealthNetworksLLC,UT,HACK,MED,42372.0
2/12/2016,DataStat,MI,DISC,MED,552.0
2/9/2016,WashingtonStateHealthCareAuthority(HCA),WA,DISC,MED,91187.0
2/8/2016,SEIMJOHNSONLLP,NE,PHYS,MED,30972.0
2/5/2016,BorgessMedicalCenterd/b/aBorgessRheumatology,MI,DISC,MED,700.0
2/3/2016,RiteAidStore01617,NY,DISC,MED,976.0
1/29/2016,CrownPointHealthCenter,IN,PHYS,MED,1854.0
1/25/2016,CommunityMercyHealthPartners,OH,PHYS,MED,113528.0
1/15/2016,NewWestHealthServicesd/b/aNewWestMedicare,MT,PHYS,MED,28209.0
1/15/2016,Hawai‘iMedicalServiceAssociation,HI,DISC,MED,10179.0
1/15/2016,CDC/NIOSH/WorldTradeCenterHealthProgram(WTCHP),GA,DISC,MED,597.0
1/14/2016,FeliciaLewisMDLakewoodHillsInternalMedicine,TX,HACK,MED,1500.0
1/6/2016,AHRCNassau,NY,DISC,MED,1200.0
12/30/2015,St.Luke'sCornwallHospital,NY,PHYS,MED,29156.0
12/22/2015,OceansAcquisition,TX,PHYS,MED,659.0
12/18/2015,BelgradeRegionalHealthCenter,ME,DISC,MED,854.0
12/18/2015,PhysiciansHealthPlanofNorthernIndiana,IN,DISC,MED,1708.0
12/15/2015,NewMexicoDepartmentofHealth,NM,PHYS,MED,561.0
12/11/2015,NorthwestPrimaryCareGroup,OR,PHYS,MED,5327.0
12/11/2015,MaryRuthBuchnessMDDermatologistP.C.,NY,DISC,MED,14910.0
12/8/2015,MaineGeneralHealth,ME,HACK,MED,500.0
12/3/2015,CamelbackWomen'sHealth,AZ,DISC,MED,810.0
12/3/2015,BlueCrossandBlueShieldofNebraska,NE,DISC,MED,1872.0
12/2/2015,UniversityofColoradoHealth,CO,DISC,MED,827.0
12/1/2015,Keenan&Associates,CA,DISC,MED,35404.0
12/1/2015,CentegraHealthSystem,IL,DISC,MED,2929.0
11/30/2015,CarolynBLydeMDPA,TX,PHYS,MED,1500.0
11/25/2015,NewDimensionGroupLLC,NC,PHYS,MED,1275.0
11/23/2015,CignaHomeDeliveryPharmacy,CT,DISC,MED,592.0
11/19/2015,AlaskaOrthopedicSpecialists,AK,PHYS,MED,553.0
11/14/2015,UCHealthLLC,OH,DISC,MED,1064.0
11/13/2015,MidlandsOrthopaedicsP.A.,SC,HACK,MED,3902.0
11/13/2015,HealthPoint,WA,PHYS,MED,1300.0
11/13/2015,OHMuhlenbergLLC,KY,HACK,MED,84681.0
11/12/2015,GoodCarePediatricLLP,NY,HACK,MED,2300.0
10/28/2015,LTCDentalP.C.,AL,PHYS,MED,1680.0
10/28/2015,Children'sMedicalClinicsofEastTexas,TX,DISC,MED,16000.0
10/26/2015,BonSecoursSaintFrancis,SC,DISC,MED,1997.0
10/23/2015,FloridaDepartmentofHealthChildren'sMedicalServices,FL,DISC,MED,500.0
10/23/2015,EnvisionRx,OH,DISC,MED,540.0
10/22/2015,IndianTerritoryHomeHealthandHospice,OK,HACK,MED,4500.0
10/20/2015,HuntingtonMedicalResearchInstitutes,CA,DISC,MED,4300.0
10/20/2015,OsteoMedLP,TX,PHYS,MED,1134.0
10/19/2015,BeHealthyFlorida,FL,DISC,MED,835.0
10/19/2015,WoodhullMedicalandMentalHealthCenter,NY,PHYS,MED,1581.0
10/18/2015,RobertD.ChatlosDMD&Assoc,PA,PHYS,MED,2900.0
10/16/2015,NephropathologyAssociatesPLC,AR,DISC,MED,1260.0
10/15/2015,CenteneManagementCorporation,MO,PHYS,MED,8208.0
10/10/2015,UniversityofOklahomaDepartmentofUrology,OK,PHYS,MED,9300.0
10/9/2015,SSMHealthCancerCare,MO,DISC,MED,643.0
10/9/2015,TheJohnsHopkinsHospital,MD,PHYS,MED,571.0
10/9/2015,AspireHomeCareandHospice,OK,HACK,MED,4278.0
10/8/2015,AnneArundelHealthSystem,MD,DISC,MED,2208.0
10/8/2015,InsuranceDataServices,MI,PHYS,MED,2918.0
10/6/2015,CarePlusHealthPlans[case18772],KY,DISC,MED,2873.0
10/1/2015,BaptistHealthandArkansasHealthGroup,AR,DISC,MED,6500.0
9/25/2015,KindredNursingCentersWestL.L.C.,CA,PHYS,MED,1125.0
9/24/2015,SunquestInformationSystems,AZ,PHYS,MED,2100.0
9/24/2015,BarringtonOrthopedicSpecialistsLtd,IL,PHYS,MED,1009.0
9/21/2015,SkinandCancerCenterofArizona,AZ,DISC,MED,3311.0
9/21/2015,HeartlandHealthClinic,VA,HACK,MED,3650.0
9/17/2015,HealthCareServiceCorporation,IL,PHYS,MED,501.0
9/16/2015,DanielA.SheldonM.D.P.A.,FL,HACK,MED,2075.0
9/15/2015,LouisianaStateUniversityHealthSciencesCenter-NewOrleans,LA,PHYS,MED,14500.0
9/11/2015,SutterMedicalFoundation,CA,DISC,MED,2302.0
9/9/2015,ExcellusHealthPlan,NY,HACK,MED,10000000.0
9/9/2015,OaklandFamilyServices,MI,HACK,MED,16107.0
9/7/2015,LeeMemorialHealthSystem,FL,DISC,MED,1508.0
9/1/2015,UniversityofCaliforniaLosAngelesHealth,CA,PHYS,MED,1242.0
8/31/2015,MinneapolisClinicofNeurologyLtd.,MN,PHYS,MED,1450.0
8/27/2015,MetropolitanAtlantaRapidTransitAuthority,GA,DISC,MED,800.0
8/26/2015,MeritHealthNorthwestMississippi,MS,PHYS,MED,846.0
8/26/2015,ROBERTSOPERM.D.,CA,PHYS,MED,2000.0
8/26/2015,Children'sHospitalMedicalCenterofAkron,OH,PHYS,MED,7664.0
8/24/2015,LancasterCardiologyMedicalGroupandSunderHeartInstituteandVascularMedicalClinic,CA,PHYS,MED,1200.0
8/24/2015,PediatricGastroenterologyHepatology&NutritionofFloridaP.A.,FL,PHYS,MED,13000.0
8/21/2015,PTNorthwestLLC,OR,DISC,MED,1500.0
8/21/2015,PediatricGroupLLC,IL,HACK,MED,10000.0
8/20/2015,Empi,MN,PHYS,MED,160000.0
8/14/2015,EndocrinologyAssociates,OH,DISC,MED,1400.0
8/7/2015,BaylorCollegeofMedicine,TX,PHYS,MED,1004.0
8/7/2015,MaxMBayardMDPC,VT,PHYS,MED,2000.0
8/7/2015,T.J.SamsonCommunityHospital,KY,DISC,MED,2060.0
8/5/2015,LawrenceGeneralHospital,MA,PHYS,MED,2071.0
8/4/2015,VABlackHillsHealthCareSystem,SD,DISC,MED,1168.0
7/31/2015,NorthEastMedicalServices(NEMS),CA,PHYS,MED,69246.0
7/31/2015,SiouxlandAnesthesiologyLtd.,SD,HACK,MED,13000.0
7/30/2015,SiouxFallsVAHealthCareSystem,SD,PHYS,MED,1111.0
7/29/2015,PrimaCAREPC,MA,DISC,MED,1651.0
7/28/2015,TheMcLeanHospitalCorporation,MA,PHYS,MED,12673.0
7/24/2015,OhioHealth,OH,PHYS,MED,1006.0
7/24/2015,AdvancedRadiologyConsultantsLLC,CT,DISC,MED,855.0
7/24/2015,HealthfirstAffiliatesthatincludeHealthfirstPHSP,NY,HACK,MED,5338.0
7/24/2015,UrologyAssociatesProfessionalCorporation,MT,DISC,MED,6500.0
7/14/2015,ArkansasBlueCrossandBlueShield,AR,PHYS,MED,560.0
7/14/2015,MaricopaSpecialHealthCareDistrict-MaricopaIntegratedHealthSystem,AZ,PHYS,MED,633.0
7/13/2015,MayoClinicHealthSystem-RedWing,MN,DISC,MED,601.0
7/10/2015,AmsterdamNursingHomeCorporation(1992),NY,PHYS,MED,621.0
7/10/2015,HowardUniversity,DC,DISC,MED,1445.0
7/10/2015,IntegralHealthPlan,FL,DISC,MED,7549.0
7/8/2015,GeorgiaDepartmentofHumanServices,GA,DISC,MED,2983.0
7/3/2015,FireKeepersCasinoHotel,MI,HACK,MED,7666.0
7/3/2015,UniversityofOklahomaDepartmentofObstetricsandGynecology,OK,PHYS,MED,7693.0
7/2/2015,OrlandoHealth,FL,DISC,MED,3421.0
7/2/2015,UPMCHealthPlan,PA,DISC,MED,722.0
6/26/2015,MeritusMedicalCenter,MD,DISC,MED,1029.0
6/25/2015,EpiscopalHealthServices,NY,PHYS,MED,509.0
6/24/2015,HeartlandDentalLLC,IL,HACK,MED,2860.0
6/19/2015,CentralBrooklynMedicalGroupPC,NY,DISC,MED,4223.0
6/15/2015,St.MartinParishSchoolBasedHealthCenters,LA,PHYS,MED,3000.0
6/12/2015,GlobalCareDelivery,TX,PHYS,MED,18213.0
6/12/2015,NationalSeating&Mobility,TN,PHYS,MED,9627.0
6/11/2015,TheDepartmentofAgingandDisabilityServices,TX,DISC,MED,6600.0
6/10/2015,ImplantsDentures&Dental,NV,PHYS,MED,12000.0
6/10/2015,UnitedSeatingandMobilityLLCd/b/aNumotion,CT,PHYS,MED,2722.0
6/9/2015,CaliforniaPhysicians'Serviced/b/aBlueShieldofCalifornia,CA,DISC,MED,843.0
6/9/2015,KeystonePharmacy,MD,DISC,MED,500.0
6/9/2015,TrumanMedicalCenter,MO,DISC,MED,503.0
6/5/2015,FredFinchYouthCenter,CA,PHYS,MED,6871.0
6/4/2015,LancasterCountyEMS,SC,PHYS,MED,50000.0
6/3/2015,GallantRisk&InsuranceServices,CA,PHYS,MED,995.0
6/1/2015,Oregon'sHealthCO-OP,OR,PHYS,MED,14000.0
6/1/2015,MetropolitanHospitalCenter,NY,DISC,MED,3957.0
5/28/2015,BUFFALOHEARTGROUP,NY,DISC,MED,567.0
5/22/2015,UniversityofRochesterMedicalCenterandAffiliates,NY,DISC,MED,3403.0
5/21/2015,ThomasH.BoydMemorialHospital,IL,DISC,MED,8300.0
5/20/2015,Success4Kids&Families,FL,PHYS,MED,506.0
5/19/2015,AlexianBrothersMedicalCenter,IL,DISC,MED,632.0
5/18/2015,AssociatedDentists,MN,PHYS,MED,4725.0
5/15/2015,TheMetroHealthSystem,OH,HACK,MED,981.0
5/15/2015,DukeLifePointConemaughMemorialMedicalCenter,PA,PHYS,MED,1551.0
5/15/2015,MedicalManagementLLC(MML),NC,PHYS,MED,20512.0
5/11/2015,UnityRecoveryGroup,FL,DISC,MED,1000.0
5/1/2015,PartnersHealthCareSystem,MA,HACK,MED,3321.0
4/28/2015,JacobiMedicalCenter,NY,DISC,MED,90060.0
4/28/2015,BellevueHospitalCenter,NY,DISC,MED,3334.0
4/28/2015,ConsolidatedTribalHealthProject,CA,DISC,MED,4885.0
4/28/2015,UniversityofIllinoisatChicago,IL,PHYS,MED,3000.0
4/27/2015,CEMEX,TX,HACK,MED,880.0
4/24/2015,WellmontHealthSystem,TN,PHYS,MED,1726.0
4/24/2015,SetonFamilyofHospitals,TX,HACK,MED,39000.0
4/24/2015,SaintAgnesHealthCare,MD,HACK,MED,24967.0
4/23/2015,CompuNetClinicalLaboratories,OH,PHYS,MED,2584.0
4/17/2015,JerseyCityMedicalCenter,NJ,DISC,MED,1447.0
4/16/2015,ConcordiaPlanServicesonbehalfoftheConcordiaHealthPlan,MO,HACK,MED,12500.0
4/13/2015,SuburbanLungAssociates,IL,DISC,MED,2984.0
4/10/2015,St.VincentMedicalGroup,IN,HACK,MED,756.0
4/9/2015,DentonCountyHealthDepartment,TX,DISC,MED,874.0
4/9/2015,InternationalUnionofOperatingEngineersLocalUnions181320&TVAHealthandWelfareTrustFund,KY,HACK,MED,5440.0
4/7/2015,ADTLLCGroupHealth&WelfarePlan,FL,HACK,MED,3074.0
4/3/2015,ElizabethKernerM.D.,TX,DISC,MED,873.0
4/3/2015,SUPERVALUGroupHealthPlan,MN,HACK,MED,10946.0
4/3/2015,HealthPlansponsoredbyCovenantMinistriesofBenevolance,IL,HACK,MED,782.0
4/3/2015,Children'sHeartCenter,NV,DISC,MED,8791.0
4/2/2015,TulareCountyHealth&HumanServicesAgency,CA,DISC,MED,845.0
4/2/2015,WesternMontanaClinic,MT,HACK,MED,7038.0
4/2/2015,CityofPhiladelphiaFireDepartmentEmergencyMedicalServicesUnit,PA,DISC,MED,81463.0
4/2/2015,CDC/NIOSHWorldTradeCenterHealthProgram(WTCHP),GA,DISC,MED,958.0
4/2/2015,PIHHealthHospital-Whittier,CA,PHYS,MED,826.0
4/2/2015,SchaefflerGroupUSA,SC,HACK,MED,550.0
4/2/2015,Cigna-HealthSpring,TN,DISC,MED,862.0
4/2/2015,VAEasternColoradoHealthCareSystem(ECHCS),CO,DISC,MED,508.0
3/31/2015,TripleSAdvantage,PR,DISC,MED,1458.0
3/27/2015,ProjectVidaHealthCenter,TX,PHYS,MED,7700.0
3/27/2015,New,FL,HACK,MED,500.0
3/24/2015,McDermottWill&EmeryLLPistheplansponsorfortheMcDermottmedicalplan,IL,HACK,MED,880.0
3/24/2015,PediatricAssociates,FL,PHYS,MED,627.0
3/24/2015,FreelancersInsuranceCompany,NY,HACK,MED,43068.0
3/23/2015,AT&TGroupHealthPlan,TX,HACK,MED,50000.0
3/20/2015,LifeCareCenterofAttleboro,MA,PHYS,MED,2473.0
3/20/2015,CommunityHealthNetwork,IN,PHYS,MED,650.0
3/19/2015,KaneHallBarryNeurology,TX,PHYS,MED,600.0
3/19/2015,CareerEducationCorporation,IL,HACK,MED,2743.0
3/18/2015,AdvantageConsolidatedLLC,OR,HACK,MED,151626.0
3/17/2015,BlueCrossBlueShieldofMichigan,MI,PHYS,MED,3903.0
3/12/2015,VirginiaDepartmentofMedicalAssistanceServices(VA-DMAS),VA,HACK,MED,697586.0
3/6/2015,SanFrancisoGeneralHospitalandTraumaCenter,CA,PHYS,MED,2500.0
3/6/2015,ValleyCOmmunityHealthcare,CA,PHYS,MED,1233.0
2/11/2015,CourierCorporationofHawaii,HI,PHYS,MED,2809.0
2/9/2015,TomasArturo,IL,PHYS,MED,680.0
2/6/2015,SeniorHealthPartnersaHealthfirstcompany,NY,PHYS,MED,2772.0
1/30/2015,UMassMemorialMedicalGroup,MA,DISC,MED,14100.0
1/29/2015,NorthDallasUrogynecologyPLLC.,TX,PHYS,MED,678.0
1/23/2015,St.Peter'sHealthPartners,NY,PHYS,MED,5117.0
1/12/2015,Children'sEyewearSight,CA,PHYS,MED,1030.0
1/5/2015,mdINRLLC,FL,DISC,MED,1859.0
12/30/2014,MuraliMenonPrivacyManagerBreach,CA,PHYS,MED,2855.0
12/26/2014,IndependenceBlueCrossandAmeriHealthNewJersey,PA,PHYS,MED,12450.0
12/23/2014,NorthwesternMemorialHealthCare,IL,PHYS,MED,2813.0
12/22/2014,MercyMedicalCenterRedding-OncologyClinicPrivacyManagerBreach,CA,HACK,MED,616.0
12/19/2014,TheCorvallisClinicP.C.,OR,PHYS,MED,41000.0
12/19/2014,PediatricGastroenterologyConsultants,CO,PHYS,MED,5000.0
12/12/2014,St.MaryMercyHospital,MI,DISC,MED,1488.0
12/12/2014,ClayCountyHospital,IL,DISC,MED,12621.0
12/12/2014,DistrictMedicalGroupPrivacyManagerBreach,AZ,DISC,MED,616.0
12/12/2014,SonyPicturesEntertainmentHealthandWelfareBenefitsPlan(thePlan),CA,HACK,MED,30000.0
12/11/2014,HighlandsCashierHospital,NC,DISC,MED,26115.0
12/9/2014,ReachOutHomeCare[Case#16687],KY,PHYS,MED,4500.0
12/5/2014,TheHearingZone,UT,PHYS,MED,623.0
12/1/2014,NorthBigHornHospital,WY,PHYS,MED,1607.0
11/26/2014,ComputerProgramsandSystems,AL,PHYS,MED,25764.0
11/25/2014,NorthfieldHospital&Clinics,MN,PHYS,MED,1778.0
11/25/2014,AdminisTEP,TX,DISC,MED,4469.0
11/21/2014,TrueVisionEyecare,OH,PHYS,MED,542.0
11/21/2014,Visionworks,TX,PHYS,MED,47683.0
11/20/2014,BaptistPrimaryCare,FL,DISC,MED,1449.0
11/19/2014,KirkbrideCenter,PA,PHYS,MED,860.0
11/15/2014,REEVE-WOODSEYECENTER,CA,PHYS,MED,30000.0
11/14/2014,IronMountain,CA,PHYS,MED,2691.0
11/14/2014,LoiLuu,CA,PHYS,MED,13177.0
11/13/2014,IndianHealthServiceAberdeenAreaOffice,SD,DISC,MED,1632.0
11/7/2014,CentralDermatologyCenterP.A.,NC,PHYS,MED,76258.0
10/31/2014,CoordinatedHealth,PA,PHYS,MED,13907.0
10/31/2014,MemorialHealthcareSystem,FL,DISC,MED,1782.0
10/29/2014,PortlandVAMedicalCenter,OR,PHYS,MED,1740.0
10/28/2014,BurlingtonNorthernSantaFeGroupBenefitsPlan,TX,PHYS,MED,507.0
10/28/2014,MultilingualPsychotherapyCenters,FL,PHYS,MED,3500.0
10/22/2014,QuraishiNisarA,NY,PHYS,MED,20000.0
10/22/2014,SevenCountiesServices,KY,DISC,MED,727.0
10/22/2014,MDManage(VcarveLLC),NJ,DISC,MED,35357.0
10/22/2014,HeardCountyEMA,GA,PHYS,MED,672.0
10/15/2014,GraybillMedicalGroup,CA,PHYS,MED,1863.0
10/15/2014,ConeHealthMedicalGroup,NC,DISC,MED,1872.0
10/15/2014,CityofDallasFire-RescueDepartment,TX,PHYS,MED,1000.0
10/10/2014,SouthwestVirginiaPhysiciansforWomen,VA,DISC,MED,568.0
10/10/2014,NewYorkCityHealth&HospitalsCorporation,NY,DISC,MED,10058.0
10/10/2014,M&MComputerServices,TX,HACK,MED,4500.0
10/10/2014,ColoradoDepartmentofHealthCarePolicy&Financing,CO,DISC,MED,15380.0
10/10/2014,NYUUrologyAssociates,NY,DISC,MED,835.0
10/9/2014,RegionSixoftheGeorgiaDepartmentofBehavioralHealthandDevelopmentalDisabilities,GA,PHYS,MED,3397.0
10/8/2014,UCDavisMedicalCenterPrivacyManagerBreach,CA,HACK,MED,1326.0
10/8/2014,vonicachauDDSPA,TX,PHYS,MED,810.0
10/7/2014,VAROHealthcare,PA,DISC,MED,1667.0
10/6/2014,VcarveLLCd/b/aMDManage,NJ,DISC,MED,585.0
10/3/2014,TouchstoneMedicalImagingLLC,TN,DISC,MED,307528.0
10/1/2014,U.S.HealthHoldingsLtd.o/b/oMacombCountyMichigan,MI,DISC,MED,6302.0
9/26/2014,CompassionateCareHospiceofCentralLouisianaLLC,LA,PHYS,MED,707.0
9/25/2014,OwensboroMedicalPracticePLLC,KY,DISC,MED,4077.0
9/22/2014,ResearchIntegrityLLC,KY,DISC,MED,4077.0
9/18/2014,NewMexicoVAHealthCareSystem,NM,DISC,MED,2657.0
9/15/2014,CookCountyHealthandHospitalsSystem,IL,HACK,MED,767.0
9/12/2014,Emdeon,TN,PHYS,MED,800.0
9/12/2014,SantaFeMedicalGroup,NM,PHYS,MED,843.0
9/12/2014,TampaGeneralHospital,FL,DISC,MED,675.0
9/10/2014,Cedars-SinaiHealthSystem,CA,PHYS,MED,33136.0
9/10/2014,XeroxStateHealthcareLLC,TX,DISC,MED,2000000.0
9/10/2014,KmartCorporation,IL,DISC,MED,1866.0
9/10/2014,Wm.JenningsBryanDornVAMedicalCenter,SC,DISC,MED,3637.0
9/9/2014,ValescoVentures,FL,DISC,MED,82601.0
9/9/2014,BonSecoursKentucky,KY,DISC,MED,697.0
9/9/2014,ENTPartnersofTexas(legallyknownasIrving-CoppellEarNoseandThroat),TX,PHYS,MED,789.0
9/9/2014,ThomasCristelloChiropractorPC,NY,PHYS,MED,914.0
9/8/2014,TheWellPointAffiliatedCoveredEntities,IN,DISC,MED,1464.0
9/5/2014,TempleUniversityPhysicians,PA,PHYS,MED,3780.0
9/4/2014,BullochPediatricGroupLLC,GA,DISC,MED,10000.0
8/29/2014,DukeUniversityHealthSystem,NC,PHYS,MED,10993.0
8/28/2014,TheLongstreetClinicP.C.,GA,PHYS,MED,720.0
8/26/2014,MidwestWomensHealthcareSpecialist,MO,PHYS,MED,1376.0
8/25/2014,SpecialtyClinicsOfGeorgia-Orthopaedics,GA,PHYS,MED,2350.0
8/22/2014,StevenA.GoldmanMD,OH,PHYS,MED,6141.0
8/22/2014,OklahomaCityIndianClinic,OK,DISC,MED,6000.0
8/21/2014,CommunityHealthSystemsProfessionalServicesCorporations,TN,HACK,MED,4500000.0
8/20/2014,CommunityHealthSystemsProfessionalServicesCorporation,TN,PHYS,MED,4500000.0
8/19/2014,DennisFlynnMD,IL,PHYS,MED,13646.0
8/15/2014,UniversityHealth,LA,HACK,MED,6073.0
8/15/2014,IronMountain,MA,PHYS,MED,10000.0
8/15/2014,StateofTennesseeStateInsurancePlan,TN,HACK,MED,60582.0
8/15/2014,24ONPhysiciansPC,GA,HACK,MED,10104.0
